country name,country code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Papua New Guinea,PNG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,6.18111172,6.374099317,4.07252177,8.570281528,10.26851981,5.813757985,4.070461474,4.35959025,8.273457947,10.84280577,6.295192572,5.643553369,6.529264831,2.610532599,-0.87988417,-3.38844861,0.834815597,8.549859336,1.832395513,-2.303451199,-0.274829571,0.352944288,3.223163065,-0.354726456,4.000190348,4.693057066,2.770494835,2.909240484,-1.419579885,-3.01216922,9.546897887,13.8490849,18.20228618,5.942109147,-3.312448872,7.733695867,-3.904389613,-3.769113351,1.855553847,-2.494841729,-0.121288758,-0.158900358,2.164102531,2.721175412,6.344796039,2.294466151,7.151762439,6.610958325,6.14148229,7.674331651,10.66932893,8.087543144,5.537412004,8.533901802
Poland,POL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.015578811,2.514978626,3.738310309,5.292802059,6.95185663,6.238916786,7.086280531,4.981633946,4.524198618,4.259803397,1.2053016,1.443499193,3.562532958,5.135655776,3.547057816,6.192727097,7.20167581,3.920387524,2.634211015,3.69884522,5.008511761,1.561713309,1.26471806,3.334048857
Puerto Rico,PRI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,7.041735944,8.323315527,8.651045167,7.06092447,9.204842574,7.499146556,6.223225202,5.180434229,9.375232938,8.397918277,6.365448203,7.173575141,6.344896205,2.917378252,-0.654565799,6.243087975,5.950680366,6.931947667,7.906824991,4.243464502,1.147948034,-1.556644198,-2.341973874,5.928686406,3.097441947,4.977367672,5.768998497,5.888373129,4.334952498,2.465790941,0.853720598,4.05933489,3.851927448,3.983003555,4.07519011,2.893448314,3.155515407,6.745681787,2.06636381,1.512452504,9.849452032,1.773267622,1.19291552,1.760917241,0.56859912,-0.889569195,-3.325701786,-1.798808345,-2.361113517,-2.612530288,-1.890463033,-2.772499076,-0.577342697,
"Korea, Dem. People’s Rep.",PRK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.534903476,6.614447769,5.873702116,6.310747383,7.46898853,4.077909434,7.544482529,8.875509234,2.120741162,12.61260371,6.631652211,8.015696318,11.20067102,1.142860362,-4.347630947,6.900230963,5.602597252,2.815966072,5.638937405,4.589340101,1.618103472,2.135375334,-0.173113128,-1.879979577,2.807439672,4.140955654,6.381393841,7.489108032,6.440638969,3.950523332,4.368206403,1.089476534,-2.043277034,0.96483816,4.282780446,3.496684385,4.426209586,4.791771446,3.888213395,3.787494001,1.943305882,0.768795656,-0.93420574,1.811583041,0.76678559,1.553052101,2.49200246,0.1992728,-2.978104251,1.898690599,-1.826852351,-4.028256748,-1.130155233,0.905797854
Paraguay,PRY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,6.900285516,3.300258518,4.71029134,4.212477357,6.167974759,1.991503335,9.150367203,4.527073841,4.70115141,5.553425735,5.538151939,6.631297476,7.302812908,8.381525437,6.852444714,7.525949531,11.4940816,12.02872995,11.86214697,11.71214594,9.170458849,-1.397617717,-3.042617885,2.816599446,4.523135679,4.964835664,7.582304377,5.915372066,6.93520391,4.12328288,3.493650155,1.696428011,4.936359415,5.317919883,6.822807819,1.573789449,4.242511162,0.068035126,-1.366071238,-2.314146032,-0.834057908,-0.021401975,4.320749918,4.057419171,2.133486167,4.807120262,5.421622463,6.35911702,-3.965695886,13.09300368,4.342407086,-1.238968506,14.03627767,4.722333745
Pacific island small states,PSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,-4.561053309,5.876030123,-3.489369028,-0.982357095,6.969165864,-2.668095471,6.750741035,-4.043918881,1.016302435,5.180752636,4.497603211,-0.388226812,4.941275382,2.336507581,5.004605187,3.938456481,3.442253856,-1.27414419,1.948948521,4.979475941,-0.908936556,1.347255305,2.169377297,1.831732032,4.288100634,1.888582428,2.259621774,1.044988191,1.700158235,-1.720043613,2.900353575,0.635539903,1.892144681,2.975290121,4.54418252
French Polynesia,PYF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,9.576578233,-4.739166615,14.93080214,-2.685941013,1.626711344,12.00240864,-4.695078729,7.802561119,18.0010489,-4.902702395,8.203616323,2.078992708,9.892559299,3.925924174,0.484901265,8.504729377,9.971638464,5.40631995,5.405686083,5.406543042,8.400003124,7.100004353,2.399998744,3.000001971,2.200000128,4.899996203,0.89999758,0.100003234,0.800002278,0.499993912,0.30000031,1.900004145,6.199995771,4.000004643,4.000000343,,,,,,,,,,,,,,
Qatar,QAT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.898186603,7.182151762,3.719958644,19.21891529,7.492758507,26.1702457,17.98565677,17.66355638,11.95656114,19.59233153,13.37517641,4.879570493,4.58167359,3.978156473
Romania,ROU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.91821074,-8.767228456,1.528834493,3.931942747,7.138212933,3.869848632,-4.81618812,-2.087247178,-0.401527523,2.395094533,5.592002343,5.184192218,5.52427784,8.358630134,4.171876956,8.055560146,6.863757382,8.45898402,-7.06682807,-0.798465536,1.05629446,0.640995192,3.531602164,2.77734439
Russian Federation,RUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.999995642,-5.046939451,-14.53107377,-8.668540341,-12.56975598,-4.143528406,-3.6,1.399999999,-5.299999999,6.4,9.999999999,5.091984231,4.743669897,7.295854331,7.175949192,6.376187027,8.153431973,8.535080209,5.247953532,-7.820885026,4.503725625,4.264176566,3.405546804,1.340797614,0.640485765
Rwanda,RWA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-4.297526058,11.33379838,-9.820444419,-12.46499268,7.009529256,7.008910829,6.9160175,7.013780931,11.00737015,6.001425245,1.206640704,0.263068276,3.438088129,1.409823569,-2.113825414,19.50457717,1.99410948,9.15084082,11.86990803,8.951612334,5.436199479,1.810846447,5.980349933,-4.240773282,4.402748342,5.472137484,-0.02403611,4.498824998,-0.036534275,-2.399291098,-2.514379653,5.872725233,-8.108691871,-50.2480671,35.2240783,12.74569576,13.84975249,8.858669491,7.58109646,8.318704945,8.668954202,13.51052989,1.451335379,6.946390386,6.912001414,9.235269536,7.612853864,11.16246001,6.267988487,7.312669275,7.851934941,8.788351534,4.684512428,6.96347032
South Asia,SAS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.136464497,3.340930274,5.332037248,7.751602008,-0.980102377,0.974500731,6.326174295,4.424002482,5.85531057,5.731799865,0.72722698,-1.715830777,3.74159899,2.294406301,7.216582871,2.434736779,6.402160269,6.054049675,-3.045178243,6.47036928,6.354639784,3.74761606,6.76131509,4.145913974,5.384243885,4.808173555,4.19288445,8.558408353,5.470385124,5.420468593,1.887297045,5.727259524,4.395588457,6.053812942,6.964065964,6.868838572,3.781232203,5.609930212,7.786025539,4.066742582,4.361269232,3.721280793,7.246182781,7.556301063,8.797461118,8.678158764,9.033955518,3.883071565,7.632016062,9.070419895,6.313950607,5.188680752,6.498138547,6.889045733
Saudi Arabia,SAU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,6.037886549,8.477756818,16.90320282,20.36391902,22.67252255,22.59736217,1.110478644,11.94382167,6.89417868,-0.991991435,9.743485308,6.575958797,4.796199941,-10.42681013,-7.852640417,-3.273497361,-5.503595678,4.845845048,-3.759926789,8.223991545,0.062506708,8.328471463,9.103787288,4.628560374,0.026115434,0.665483838,0.200956793,3.383813431,2.592679568,2.834525185,-0.748492103,4.864539865,0.547644944,0.127703034,7.659270219,9.254206213,7.256017518,5.576747435,5.992309707,8.427164639,1.829176099,4.761882035,9.95893281,5.38446595,2.669911395,3.638699049
Sudan,SDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,0.022391334,6.915842154,-2.84697168,-1.120449118,6.777074073,-3.575147486,1.424081282,1.963220824,1.389350492,5.925074714,2.247314101,-5.07098648,0.632195251,11.44528914,15.71346645,16.66521974,6.223853782,-5.930986722,-5.018599329,1.524310148,7.437563655,5.958666434,2.062501694,-5.008906769,-6.28104358,5.413811012,14.2208846,-0.331091818,8.931393687,-5.470053776,7.510910626,6.577861385,4.56874919,1.006228243,5.99709232,5.919124758,10.56673631,4.308504104,3.10409568,6.345867769,6.500360421,6.427273901,7.734591717,3.883307291,7.489738142,10.064308,11.52191003,7.801963334,3.241847572,3.469335093,-1.967728979,-2.214703192,3.299999857,3.100000262
Senegal,SEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,2.993448255,-0.136235361,1.864478568,3.883927104,1.33218949,2.876760975,-1.219792865,6.290773533,-6.554142921,8.562045511,-0.140449439,6.383208916,-5.583240108,4.200775526,7.535662599,8.920503704,-2.682905305,-3.953931262,7.001685615,-3.310647744,5.069516461,7.843064607,-5.326392715,3.745764356,3.283470706,3.113339717,6.094374588,-0.592431006,3.977856086,-0.675638146,2.555825428,1.242647235,1.30078041,-0.017328654,5.363472885,2.012125088,3.124033319,5.898672516,6.359843002,3.186639102,4.580916419,0.654803692,6.683228134,5.870772214,5.622606857,2.461570253,4.938485083,3.682524403,2.423175917,4.179363062,1.761118049,4.363200853,3.622232012,4.720539611
Singapore,SGP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,8.137624686,7.121762697,9.984910883,-3.680475326,7.597241261,10.87190206,12.28353667,13.61812018,13.72467613,13.88564039,12.08123703,13.52658878,11.12795375,6.467887264,4.609005081,7.436719232,7.486151919,8.70318587,9.419556972,10.0267749,10.68384263,7.17245362,8.540483535,8.800553182,-0.687041063,1.327634019,10.75688114,11.11518875,10.18317852,10.04421048,6.687076218,7.087600945,11.53738744,10.92545611,7.02804585,7.531933911,8.291117708,-2.225229743,6.095204493,8.897544418,-0.952290066,4.211686552,4.435328147,9.549175476,7.489157459,8.860196114,9.111527148,1.787620228,-0.603388298,15.24037704,6.207448728,3.414361301,4.443213647,2.918389477
Solomon Islands,SLB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.004178731,12.69044733,3.97645843,9.193819876,8.223592047,1.605179835,-1.439673626,1.783866401,-0.482600682,-14.26748303,-7.978564432,-2.800002522,6.50000183,4.898370946,5.421193232,6.946649998,7.320001264,7.094495143,-4.727872457,6.895556838,12.92847503,4.660611855,3.014386846,1.507426291
Sierra Leone,SLE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.80904355,4.540967064,1.699715173,6.685238791,7.180155792,1.699999998,0.036281553,2.019923833,8.525446802,8.62049324,3.465916492,0.90023465,2.25661825,3.49982832,1.669216524,-0.449176342,0.04667581,2.406332166,4.511265607,4.843503756,2.881428565,4.781755535,-2.102801617,4.093034267,-5.311340498,1.236046911,7.231268731,-7.08,0.729999999,3.349997984,2.351960645,-19.01290963,1.374549379,-1.947384335,-7.999753286,1.753821399,-5.877082015,1.785014281,-1.979285588,6.652727885,-7.140319715,26.26857661,9.382384967,6.417536687,4.332484395,5.525833107,8.058321564,5.399676742,3.186805673,5.346644565,4.535284315,15.30962077,20.91179016,4.610100711
El Salvador,SLV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,7.16113774,5.436848851,3.236692384,3.485418819,2.977295091,3.858257515,6.117533686,4.861673506,5.336001101,2.923531888,5.049260177,6.78006173,5.322765837,-4.180265437,-11.77131766,-10.45093667,-6.305793521,1.535013739,1.336955744,0.616595467,0.189394984,2.513588521,1.877456711,0.962191826,4.831560385,3.576412756,7.543337489,7.369523346,6.050367481,6.396570978,1.705589084,4.2463425,3.748726161,3.449098435,2.152652497,1.708936396,2.340822748,2.30003827,1.850535583,3.562814501,3.911948645,3.839765177,1.274227301,-3.133046282,1.364783667,2.21683561,1.880955461,1.847286731,1.951944153
San Marino,SMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,1.818023954,3.69059973,7.125857611,5.500077694,-2.090160529,7.125491662,2.560374869,3.240133041,5.959271355,3.429933016,0.844254618,0.413587538,1.169178644,3.225841817,2.798173125,2.859947051,3.191997126,4.194276664,3.388435146,2.052952362,1.53291338,0.773273401,8.75160856,6.982248536,9.292035408,4.858299698,2.404539025,7.52,9.077380952,2.182810368,5.607476636,0.252844501,3.909205549,4.611650485,2.320185615,3.854875283,3.493449782,1.898734177,,,,,,
Somalia,SOM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-3.261981202,7.076655434,2.80880257,-6.11062333,-5.943681493,9.098654708,5.940943617,2.029977325,-1.699569717,4.581407921,2.62902234,10.10084605,-1.951298478,-18.26637874,30.07369858,-1.016716701,23.30749051,3.727489087,-2.708465849,-3.901390044,5.662699661,4.072294578,-8.753669275,3.554946149,8.152436714,3.352755039,5.096904487,-0.553269928,-0.175911818,-1.484075684,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.426155021,7.184832848,2.430456631,-12.1465874,7.759209405,4.992714031,7.115788087,4.415414059,9.046513062,5.540426974,4.904348856,5.888760078,5.366683424,-3.115971692,0.584478088,1.401465736,-1.015270388,2.571734107,-1.812781844
Sub-Saharan Africa (developing only),SSA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.699363375,6.154745676,6.206654277,5.627256586,6.290891441,2.559671158,1.534439072,3.54839717,7.4828635,8.103198315,6.492902211,2.534421561,4.292757283,7.377939087,0.773330093,4.624535093,1.849087058,0.66832097,3.782149778,4.03011857,1.736073083,0.366020885,-1.163791503,2.738716588,1.547505711,0.219851274,0.585954874,4.061329685,3.10020915,1.570996167,0.026893662,-1.388145286,0.949583427,2.000593034,3.229757062,4.950287871,3.277046376,2.108506258,2.269322055,3.439275278,3.494826805,3.370106392,4.259250302,9.163387579,5.037086633,6.052918461,6.006640766,4.456209869,2.090604522,5.36181229,4.234611329,3.937581741,4.435867681,4.408322551
South Sudan,SSD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.04164188,5.493416395,-4.640316736,-46.08212237,13.12973114,3.373648282
Sub-Saharan Africa (all income levels),SSF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.692827571,6.156839106,6.210381009,5.627543784,6.283640674,2.570080063,1.533390065,3.552407222,7.475081412,8.103942123,6.501995614,2.538410309,4.297974822,7.370978472,0.775928922,4.63743241,1.839257909,0.691390103,3.798427334,4.017603808,1.723852764,0.364856668,-1.162290376,2.74016448,1.563105233,0.218300802,0.592428859,4.062558751,3.109343934,1.577570365,0.030666922,-1.361759017,0.963434521,2.003541631,3.231552071,4.993642712,3.455430175,2.178342615,2.345084462,3.494951725,3.758731283,3.48253584,4.322656857,9.407368141,5.177075247,6.078764287,6.093982851,4.520791849,1.99059421,5.23876766,4.21144937,3.962630605,4.304683099,4.354815629
Small states,SST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,0.320851958,-0.048201556,4.351663641,-0.392988708,2.451881359,1.284224966,-0.20778635,2.839151977,0.126939562,2.479555755,0.21736524,4.879471337,5.816094775,3.730528299,2.988684805,1.312504356,2.691713137,3.057860821,3.901544684,4.163055359,5.091658229,3.19299547,3.006975179,3.591155144,3.562032986,3.940489697,5.127827121,6.139899254,4.33411006,5.773280264,5.544813808,3.032344643,-2.749803672,2.660145226,3.021551801,2.913944218,2.684026799,2.773686508
Sao Tome and Principe,STP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.189933317,2.376877471,6.573472701,3.832227084,7.093770448,9.115646545,3.253604914,8.186171817,4.015820883,4.480038922,4.828586114,4.589145046,4.186074416,4.478554136
Suriname,SUR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,-3.572094849,10.09125098,7.613497515,-6.026673579,-5.201990164,0.254883894,-2.017216035,-3.042417968,-3.904328565,-1.857942083,-3.545448937,-14.16344519,8.772386502,11.01851246,-0.488637259,2.78210988,-0.20142816,-7.254621346,3.247174905,1.096488469,1.274377274,5.736491836,1.564201258,-0.871057627,-0.068687218,4.553077415,4.299944411,6.010154543,9.256031959,4.570714921,3.84213742,5.111487808,4.143406525,3.01369863,5.157261795,5.267209149,3.071137574,2.837741968,1.842909234
Slovak Republic,SVK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.901327462,6.205530046,5.84349556,6.75714701,6.067542673,4.011814145,-0.205071462,1.210176214,3.316465879,4.522790656,5.418717306,5.258838117,6.397286236,8.485509504,10.83443581,5.652722009,-5.491316795,5.081868001,2.841873009,1.523361474,1.427931598,2.521933587
Slovenia,SVN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.516279867,5.114401077,3.285613401,5.274355086,4.15544216,2.949355156,3.836311613,2.842102933,4.351785441,4.002988098,5.656016806,6.941629239,3.300154907,-7.797289576,1.237754544,0.649363367,-2.718302865,-1.057753284,3.04833099
Sweden,SWE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.681537344,4.258772994,5.327897811,6.821456714,3.821453148,2.090836479,3.365497939,3.638252334,5.009649556,6.042008752,0.944646242,2.288738796,3.967981131,3.19819563,2.552862676,1.05810486,-1.596258582,1.751548043,3.840003515,1.699971419,0.454830446,1.248664676,1.90063869,4.229535244,2.160373742,2.691323192,3.353842968,2.559038704,2.654806911,0.754674751,-1.145974861,-1.158592739,-2.065616382,4.087601987,4.024306541,1.517861239,2.900482859,4.226791693,4.530152752,4.735287133,1.563410279,2.073577213,2.385740236,4.32052981,2.818329618,4.688127152,3.404948895,-0.557047628,-5.18465903,5.988926547,2.664407951,-0.286320615,1.241204917,2.331833034
Swaziland,SWZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,13.74363596,5.424295153,9.018671959,5.743485792,13.90844509,-2.119437065,1.009592175,1.32712754,3.106945528,12.44905292,14.64144074,1.17256899,1.20235329,6.161756261,3.792415008,12.26447799,14.60659016,6.569821564,12.91110443,21.01800022,1.760376356,3.226207342,3.106113506,2.40069125,4.825651668,3.842053737,3.102805305,2.604039665,2.950874865,1.760173901,1.157877823,1.777204687,2.240094011,2.906684386,2.46332929,3.302561657,3.503652042,2.373518542,1.250350107,1.680816911,1.327171806,3.027489377,2.949144186,2.450372499
Sint Maarten (Dutch part),SXM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-4.882276361,8.408581272,10.13560296,5.919246456,-1.060571097,13.89650757,0.504739463,7.553235639,0,8.871869865,15.85177574,6.308307966,9.054186312,1.302849676,3.177405072,16.27764772,-6.190226813,21.15169252,15.79434062,-4.248522589,-8.21517887,-1.117673623,-1.709245539,4.511132341,11.12573758,-0.176801263,4.404107291,5.396746053,11.19882307,6.99554469,2.760426099,7.161466737,6.196649768,-0.798696999,-0.825642363,4.917525348,11.96155598,8.403398525,1.872006587,1.514338815,-2.271162762,1.212831267,-5.887127528,-2.850453659,9.005761428,9.40612788,10.41767697,-2.140515163,-1.107180976,5.945430856,7.894705851,6.039787861,6.622540555,3.315791656
Syrian Arab Rep.,SYR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,10.8330639,24.52129717,-8.652746672,9.271363802,2.299373875,-7.65906551,8.257682647,3.729080221,18.76791521,-3.807819134,9.916003775,25.02760713,-8.545176526,24.12722995,19.52460785,10.96171913,-1.273737974,8.726630988,3.632355619,11.98320186,9.5077117,2.122151352,1.429173949,-4.07174187,6.115070054,-4.945702981,1.90754651,13.26628909,-8.958214011,7.640772323,7.901270698,13.47033376,5.178987101,7.652937117,5.750015288,4.399999999,1.800000002,6.337264017,-3.553656913,2.742857397,5.20094281,5.9,0.6,6.900000004,6.2,4.999999998,5.699999996,,,,,,,
Turks and Caicos Islands,TCA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.397743671,5.360116109,-1.599454015,-2.510939603,0.606227786,-1.807092392,0.767201382,-0.457218867,6.881310224,1.859656479,-2.247626372,1.149616095,-8.380883008,4.961852583,9.010267306,2.98076527,2.234624849,-0.469634188,-21.44108769,-6.047670747,1.042918103,5.346608999,15.67871778,2.048898911,21.79277353,-4.081667517,-2.388808497,15.48235907,4.884735103,-4.178472373,8.535137166,8.001443346,-15.70983705,10.13688763,1.236549317,2.214473035,5.653392328,6.951579914,-0.682850217,-0.879681025,11.65813465,8.491209819,14.72166701,33.62937185,17.33253374,0.648262014,3.271499579,3.052691532,4.217695552,13.55010086,0.082869798,8.882576072,5.700001363,7.300000713
Togo,TGO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,12.16931737,3.773652832,4.999694271,14.28601126,15.45971271,9.408719101,5.500371557,5.023691853,10.83086834,2.524302645,0,7.625157551,3.837484001,4.832849119,2.440541185,-2.05152259,6.95908537,11.04543451,-5.167742641,14.57695611,-3.315186078,-3.582402546,-5.414007787,5.555555042,5.555552169,1.586504312,0.51016218,6.642369772,4.060021684,-0.243656136,-0.699967488,-3.980686821,-15.09582748,14.98241435,7.845832317,8.836211629,14.37737758,-2.299876566,2.481751426,-0.783479606,-1.626806272,-0.922151022,4.954397666,2.119065316,1.180406956,4.052412542,2.290453889,2.225480232,3.510296675,3.99567877,4.883763946,5.91249112,5.117622456,5.708886445
Thailand,THA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.362146302,7.554254448,7.999830787,6.830996144,8.181661538,11.12251849,8.615982333,8.122270256,6.550659886,11.40794907,4.89537376,4.278508039,10.23643301,4.466253386,4.970405228,9.326811082,9.843463235,10.29574653,5.371766513,5.173541006,5.906867763,5.352348751,5.584202469,5.752430251,4.647240357,5.533827767,9.518946022,13.28811407,12.19050599,11.16716344,8.558260321,8.083388023,8.251043122,7.996904855,8.120261844,5.652373942,-2.753590578,-7.633733631,4.572298369,4.455676031,3.444243766,6.148879817,7.189329965,6.289288549,4.187834924,4.967916824,5.43509257,1.725667908,-0.738279789,7.506710715,0.833682448,7.322901043,2.809403672,0.865663679
Tajikistan,TJK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,-1.2,13.9,-6.5,-0.6,-7.1,-29,-16.4,-21.3,-12.4,-16.7,1.7,5.3,3.7,8.299998545,10.2,10.8,11,10.3,6.7,7,7.8,7.9,3.8,6.5,7.4,7.5,7.4,6.699250546
Turkmenistan,TKM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.02362205,-4.255319149,35.38455735,-4.605263157,-14.96598639,1.499999995,-17.29986025,-7.200041312,6.699992634,-11.40000057,7.100000323,16.49999975,5.46906412,4.34384553,0.257180351,3.26882857,5.000407297,13.04036322,10.96709535,11.05929963,14.69586154,6.103453739,9.197805069,14.69934708,11.10183888,10.20001073,10.29998277
Timor-Leste,TLS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.50563435,16.36690647,-6.646058733,-2.317880795,0.508474576,6.239460371,-5.714285714,11.44781145,14.19939577,12.96296296,9.367681499,9.528907923,6.353861193,2.757352941,7.003577818
Tonga,TON,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,4.741265411,1.982402713,1.738391961,6.558463459,2.118660865,2.985637788,-1.881872049,0.38990681,-2.044091435,6.414939822,0.251985518,3.73804735,4.952526778,3.711873338,0.010215895,-0.131583413,2.718812655,3.881704581,3.369839694,3.601788655,3.416109019,2.156539356,0.764189645,1.577206884,-1.076001205,-4.571113139,2.456248639,1.099573953,4.165690916,2.01912478,0.546957252,-2.675541923,2.143955465
Trinidad and Tobago,TTO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,14.03707086,2.742463144,5.604597247,7.630499772,0.693850282,4.056821561,2.042514316,5.215148392,2.730681521,3.533636514,1.040332409,5.780347376,1.656426193,3.807602168,1.477963393,6.405148859,9.121791551,10.01647569,3.599370746,-1.065607664,4.215727999,3.809242916,-10.31340152,-5.750907717,-4.121312408,-3.281827252,-4.561423075,-3.917616126,-0.827024233,1.508415857,2.682050198,-1.647204165,-1.453479678,3.565900883,3.955928031,7.041380088,7.686838363,8.116303524,8.024970596,7.560720268,4.167721088,7.936537599,14.44103949,7.950075643,6.20979609,13.20692476,4.754356314,3.390301978,-4.389750433,-0.093424281,0.006759878,1.366529601,1.739314055,0.817102345
Tunisia,TUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,3.454867744,0.161951757,10.4097287,4.747816296,4.669631696,10.56019718,17.74271848,-0.654643889,8.07478234,7.15610006,7.876852578,3.411095743,6.440473802,6.567521261,7.41873936,5.514072687,-0.493737609,4.681917317,5.748843567,5.648573247,-1.446988335,6.701370811,0.072159046,1.746699178,7.949819504,3.904545468,7.805728825,2.189828838,3.178411415,2.351669882,7.146080643,5.440943402,4.78376266,6.054634499,4.709860079,3.796183758,1.322563677,4.702411803,6.235793825,3.486535718,5.244195274,6.709620365,4.237776889,3.043448861,3.511079996,-1.917624302,4.093828016,2.893876014,2.695833432
Turkey,TUR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.156069388,5.571428583,9.066305519,5.459056843,2.823529483,11.21281508,4.732510238,6.777996003,4.081145625,3.233508982,5.566694508,7.425788325,3.262334512,5.594474368,7.174112693,10.46117958,3.406669805,1.502932994,-0.624113561,-2.447350418,4.856648753,3.563227819,4.971080762,6.712015733,4.241335702,7.012031114,9.485538841,2.320736798,0.290244067,9.26614667,0.720279047,5.035634937,7.651265191,-4.668147359,7.878266876,7.379664476,7.577663648,2.308213489,-3.365343997,6.774455335,-5.697476493,6.163839607,5.265265304,9.362807614,8.401617872,6.893489337,4.668579412,0.658838445,-4.825875213,9.156952903,8.772747615,2.127460619,4.192509259,2.914142895
Tuvalu,TUV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.609164985,2.788866584,4.110691014,10.28348701,-5.004437317,-5.961361169,10.00322432,15.50121998,-1.563791371,-0.970599814,1.634107644,7.886174359,-3.333536533,-1.352181114,-3.779729962,2.138938329,6.350564875,7.983260905,-4.432851394,-2.729427912,8.453323926,0.174458145,1.298187614,1.987889667
